35392, -7.74304, 4.7421, -3.30031, 0, 0.922515, 1.37312, 0.404799, 
35636, -8.15019, 5.69291, -4.30621, 0, 0.781901, 1.01626, 0.279098, 
35942, -7.88195, 5.24026, -4.01642, 0, 0.82025, 0.726507, 0.289751, 
36235, -7.60413, 4.71575, -3.57095, 0, 1.24316, 0.683897, 0.528369, 
36489, -8.09271, 5.62346, -4.24155, 0, 1.37632, 0.638091, 0.82025, 
36746, -7.4724, 5.54922, -4.96005, 0, 1.32731, 0.641287, 0.825577, 
37005, -6.87605, 5.43665, -5.09896, 0, 1.00134, 0.560327, 0.559262, 
37309, -6.25814, 4.2152, -4.93849, 0, 1.09722, 0.517716, 0.496411, 
37578, -6.60781, 4.76126, -5.92284, 0, 0.911863, 0.508129, 0.311056, 
37838, -6.76827, 4.74449, -5.37678, 0, 1.04715, 0.830903, 0.332361, 
38086, -6.97664, 4.026, -4.67265, 0, 1.4136, 1.30388, 0.539022, 
38336, -6.67008, 6.10486, -6.39944, 0, 0.744617, 0.887362, 0.126766, 
38638, -7.00059, 4.39243, -5.34564, 0, 0.907602, 0.911863, -0.0127831, 
38901, -6.29885, 3.62603, -5.80309, 0, 1.26446, 1.15687, 0.0980039, 
39158, -6.48566, 5.80548, -7.63287, 0, 0.791488, 0.772314, -0.172572, 
39414, -5.64502, 3.61885, -6.71319, 0, 0.937429, 1.12598, -0.00106526, 
39708, -5.59712, 4.66546, -7.01975, 0, 0.580567, 1.1132, 0.0980039, 
40002, -6.62457, 4.33974, -7.35265, 0, 0.61572, 0.59548, 0.00958734, 
40275, -6.07612, 4.12898, -7.15626, 0, 0.545413, 0.702006, 0.102265, 
40528, -6.31562, 4.73492, -7.66161, 0, 0.397342, 0.591219, 0.260989, 
40778, -5.86536, 4.50739, -7.62568, 0, 0.392016, 0.562457, 0.452736, 
41036, -5.71208, 4.09785, -7.3311, 0, 0.464453, 0.712659, 0.828772, 
41340, -5.88691, 4.18646, -7.78854, 0, 0.374972, 0.483628, 0.753139, 
41597, -5.67136, 4.02839, -7.58257, 0, 0.178964, 0.555, 0.688158, 
41858, -5.62107, 3.51825, -6.85928, 0, 0.181094, 0.77764, 0.90121, 
42103, -5.0319, 4.12898, -7.48677, 0, 0.109722, 0.580567, 0.661527, 
42398, -5.20434, 4.2655, -8.20527, 0, 0.0127831, 0.418647, 0.289751, 
42719, -5.06303, 3.96133, -7.35984, 0, 0.24501, 0.760596, 0.559262, 
42972, -4.27747, 4.76366, -8.08792, 0, 0.281229, 0.773379, 1.04076, 
43219, -4.40201, 4.94568, -8.92377, 0, 0.264184, 0.384559, 0.823446, 
43473, -4.60798, 3.81524, -7.73106, 0, 0.586958, 0.452736, 0.996018, 
43768, -3.89906, 3.44162, -8.1909, 0, 0.812793, 0.708398, 1.31134, 
44043, -3.25002, 4.80916, -9.02676, 0, 0.442083, 0.0990692, 1.09935, 
44297, -3.88469, 4.28705, -8.17653, 0, 0.49215, 0.279098, 0.88097, 
44553, -3.89667, 4.09785, -7.19219, 0, 0.868187, 0.728638, 1.18031, 
44798, -3.53502, 4.90017, -8.82318, 0, 0.903341, 0.902275, 0.813859, 
45103, -3.94696, 4.41638, -9.47702, 0, 0.659396, 0.728638, 0.128896, 
45375, -2.41177, 2.56265, -8.84713, 0, 0.648743, 0.882035, 0.38882, 
45628, -1.8202, 4.28466, -8.93575, 0, 0.286555, 0.319578, 0.282294, 
45877, -2.47164, 3.9757, -9.19441, 0, 0.188551, 0.158724, 0.0447409, 
46129, -3.05842, 4.33256, -9.02676, 0, 0.223705, 0.20666, 0.109722, 
46444, -2.43332, 4.37806, -9.17764, 0, 0.180029, 0.0937429, -0.0447409, 
46727, -2.61295, 3.75776, -9.32853, 0, 0.14381, 0.100134, -0.0426104, 
47017, -2.40698, 4.10982, -9.28302, 0, 0.109722, -0.0447409, 0.0436757, 
47272, -2.17466, 4.09306, -9.52252, 0, -0.105461, -0.0553935, -0.0596546, 
47531, -2.22256, 4.13138, -9.62072, 0, -0.327035, -0.416517, -0.372841, 
47883, -2.63211, 4.13138, -10.6625, 0, -0.127831, -1.41893, -0.584828, 
48149, -1.71003, 4.09306, -9.85782, 0, -0.610394, -1.79496, -0.960865, 
48406, -2.02617, 3.48952, -9.07226, 0, -1.32412, -1.69802, -1.24955, 
48641, -2.87161, 3.6404, -8.82079, 0, -1.49882, -1.5116, -1.48284, 
48908, -4.66067, 4.57924, -8.26754, 0, -1.45728, -1.37525, -1.35288, 
49198, -5.52766, 4.28705, -7.5682, 0, -1.09722, -1.45941, -1.13344, 
49456, -5.35761, 4.51697, -7.27122, 0, -0.862861, -1.71507, -1.03756, 
49703, -6.04259, 4.64151, -7.35984, 0, -0.760596, -2.171, -1.02478, 
49954, -5.83662, 4.60319, -7.15387, 0, -0.655135, -2.67061, -1.07485, 
50227, -5.52287, 3.58292, -6.72516, 0, -0.470845, -2.21148, -0.763791, 
50559, -6.41621, 4.48344, -7.06765, 0, -0.653004, -1.93558, -0.577371, 
50809, -6.57188, 4.56487, -7.36942, 0, -0.804271, -1.91534, -0.807467, 
51071, -6.72037, 4.91933, -6.87365, 0, -1.05887, -1.83864, -0.972582, 
51319, -7.80052, 5.43426, -6.13359, 0, -1.12385, -1.8429, -0.724377, 
51614, -8.00648, 4.47147, -4.47865, 0, -0.888427, -1.78111, -0.327035, 
51883, -8.06636, 4.27507, -4.59361, 0, -0.899079, -1.70335, -0.208791, 
52140, -7.88195, 4.56966, -4.74929, 0, -0.61572, -1.81201, -0.254597, 
52392, -8.36574, 4.33735, -4.76126, 0, -0.640221, -1.48071, -0.169376, 
52647, -8.48788, 3.89427, -4.10503, 0, -0.893753, -1.55208, 0.0127831, 
52943, -8.08792, 3.86074, -3.89667, 0, -1.28044, -2.09217, -0.0564588, 
53216, -8.10947, 4.78761, -3.68351, 0, -1.44662, -2.64291, -0.515586, 
53462, -8.36574, 4.17449, -2.98178, 0, -1.37099, -2.40536, -0.323839, 
53713, -7.60652, 4.68941, -2.3495, 0, -1.34755, -2.16354, -0.205595, 
53958, -8.0017, 3.81763, -1.7723, 0, -1.57765, -2.27859, -0.221574, 
54247, -8.00648, 3.52784, -0.960395, 0, -1.94303, -2.40749, -0.594415, 
54507, -8.89743, 3.34821, 0.78556, 0, -1.78325, -2.21894, -0.721181, 
54765, -8.74175, 4.12659, 1.69087, 0, -1.38484, -1.96114, -0.644482, 
55012, -8.96928, 4.3565, 1.61902, 0, -1.1345, -2.07726, -0.422908, 
55300, -9.12016, 4.19604, 1.71961, 0, -0.993888, -2.13585, -0.181094, 
55598, -8.77528, 3.0656, 2.24412, 0, -0.939559, -1.71187, 0.0181094, 
55886, -7.83644, 3.5925, 2.52193, 0, -1.00774, -1.45941, -0.199204, 
56147, -7.8556, 3.61406, 1.92319, 0, -1.27192, -1.75235, -0.619981, 
56389, -7.82207, 3.63322, 2.52673, 0, -1.3859, -1.89936, -0.728638, 
56651, -8.59326, 3.33384, 4.05713, 0, -1.0088, -1.63304, -0.189616, 
56938, -8.47112, 2.97698, 4.21999, 0, -0.96193, -1.39656, 0.315317, 
57201, -7.45085, 3.10153, 4.27268, 0, -1.3124, -1.75874, 0.118244, 
57445, -7.77896, 3.17817, 4.64869, 0, -1.4168, -2.14863, -0.399473, 
57730, -7.82447, 2.40458, 5.57077, 0, -1.28364, -1.84183, -0.444213, 
57999, -7.29757, 2.02617, 5.41989, 0, -1.20268, -1.42319, -0.239684, 
58287, -6.64134, 2.01419, 5.42707, 0, -1.35075, -1.3614, -0.00213052, 
58535, -6.47369, 2.09323, 5.54203, 0, -1.59576, -1.9409, -0.210921, 
58785, -6.67247, 2.39021, 5.8438, 0, -1.62665, -2.01547, -0.619981, 
59027, -6.48566, 1.76272, 6.5168, 0, -1.31453, -1.41893, -0.610394, 
59318, -6.85449, 1.51364, 7.58257, 0, -0.906536, -0.811728, -0.0511325, 
59593, -6.71319, 0.89573, 8.0951, 0, -0.929972, -1.50202, 0.0980039, 
59852, -6.18389, 0.155675, 7.4748, 0, -1.55954, -1.89723, -0.320643, 
60097, -6.45452, 0.50295, 8.20527, 0, -1.74703, -1.93025, -0.5305, 
60349, -6.20305, 0.586775, 8.72259, 0, -1.29216, -1.8706, -0.36858, 
60641, -5.20673, 0.285005, 7.78136, 0, -1.10254, -1.82905, -0.256728, 
60909, -4.18167, -0.01916, 7.15387, 0, -1.20481, -1.65861, -0.360058, 
61152, -4.00205, -0.15328, 7.24967, 0, -1.44023, -1.41147, -0.55287, 
61402, -4.34213, -0.170045, 8.38969, 0, -1.45728, -1.31027, -0.618916, 
61668, -4.61037, -0.80472, 9.32613, 0, -1.02691, -1.10787, -0.461258, 
61977, -4.20562, -1.06817, 9.36205, 0, -0.721181, -0.706267, -0.26525, 
62243, -3.9781, -1.10649, 9.17525, 0, -0.641287, -0.614655, -0.185355, 
62501, -3.67393, -1.69806, 8.80881, 0, -0.713724, -0.887362, -0.20666, 
62750, -3.15422, -2.10041, 8.20767, 0, -0.728638, -1.13663, -0.318513, 
63024, -2.94585, -2.23214, 7.92266, 0, -0.661527, -1.08337, -0.215183, 
63358, -2.7758, -1.68369, 7.73585, 0, -0.807467, -1.23464, -0.147006, 
63625, -2.68001, -1.90882, 7.99691, 0, -0.871383, -1.58617, -0.115048, 
63879, -2.50757, -2.08365, 8.16695, 0, -1.15687, -1.82905, -0.347275, 
64126, -2.22735, -1.83697, 8.80881, 0, -1.41893, -1.93664, -0.507064, 
64384, -2.28723, -2.02378, 9.16567, 0, -1.28683, -2.09643, -0.450605, 
64740, -1.51604, -2.59139, 9.10579, 0, -1.07591, -1.88871, -0.51239, 
64993, -0.94842, -2.874, 9.07466, 0, -0.927841, -1.44662, -0.493215, 
65251, -0.3832, -3.45359, 9.22075, 0, -0.740356, -1.06313, -0.303599, 
65498, -0.37841, -3.67154, 8.88306, 0, -0.556066, -0.92145, -0.193877, 
65789, -0.30177, -3.82721, 8.9094, 0, -0.258858, -0.796815, -0.0106526, 
66070, -0.055085, -4.53853, 8.93575, 0, 0.142745, -0.657265, 0.257793, 
66357, -0.17723, -3.72662, 8.06157, 0, 0.0276968, -0.9843, 0.198138, 
66614, 0.682575, -3.49191, 7.67119, 0, -0.511325, -1.33158, -0.0500672, 
66867, 0.9101, -3.75776, 7.7119, 0, -0.872448, -1.56593, -0.246075, 
67151, 0.99632, -3.6883, 8.20048, 0, -1.13663, -1.74916, -0.432496, 
67423, 1.21666, -3.88948, 8.41603, 0, -1.22079, -1.74916, -0.397342, 
67673, 1.27654, -4.27268, 8.44956, 0, -1.061, -1.54782, -0.332361, 
67922, 1.65734, -4.33256, 8.17653, 0, -0.895884, -1.45515, -0.333426, 
68204, 2.12197, -4.51458, 7.55862, 0, -1.04395, -1.60322, -0.453801, 
68510, 2.35429, -4.90017, 7.34307, 0, -1.22292, -1.74809, -0.534761, 
68769, 2.8261, -5.52766, 7.40774, 0, -1.01519, -1.59576, -0.340883, 
69021, 3.22128, -5.28337, 7.32152, 0, -0.784031, -1.13663, -0.227966, 
69267, 2.97698, -5.03668, 7.88434, 0, -0.531565, -0.794684, -0.168311, 
69522, 3.13506, -5.18757, 7.54665, 0, -0.470845, -0.817054, -0.129962, 
69808, 3.547, -4.96962, 6.66529, 0, -0.888427, -1.09509, -0.483628, 
70071, 3.88709, -5.56598, 6.86407, 0, -1.0887, -1.36353, -0.561392, 
70313, 4.24873, -6.26293, 6.94071, 0, -1.01732, -1.28577, -0.398407, 
70566, 4.22478, -5.7983, 6.63655, 0, -0.931037, -1.18563, -0.446344, 
70824, 4.62954, -5.91565, 6.12162, 0, -0.811728, -1.12385, -0.51026, 
71112, 4.74929, -5.86775, 5.90128, 0, -0.825577, -1.08124, -0.517716, 
71368, 4.85227, -5.64741, 5.40073, 0, -0.908667, -1.22292, -0.584828, 
71623, 5.05345, -5.78872, 5.39833, 0, -1.00028, -1.29323, -0.619981, 
71864, 5.27858, -5.99948, 5.63783, 0, -0.919319, -1.18883, -0.542217, 
72132, 5.5061, -6.16234, 5.5085, 0, -0.664722, -0.927841, -0.413321, 
72504, 5.71208, -5.94678, 4.75647, 0, -0.609329, -0.80001, -0.432496, 
72803, 5.85338, -5.96116, 4.67743, 0, -0.460192, -0.648743, -0.418647, 
73054, 6.0378, -6.20784, 4.15772, 0, -0.418647, -0.649809, -0.362188, 
73307, 6.2773, -6.37789, 3.52065, 0, -0.572045, -0.891623, -0.369645, 
73595, 6.36112, -6.15515, 3.42964, 0, -0.648743, -1.061, -0.452736, 
73871, 6.36352, -5.83422, 3.72423, 0, -0.487889, -0.909732, -0.497476, 
74114, 6.68684, -6.04019, 3.60448, 0, -0.317447, -0.760596, -0.513455, 
74364, 7.0413, -6.61739, 2.84047, 0, -0.280163, -0.913993, -0.384559, 
74612, 7.48198, -6.90479, 2.60576, 0, -0.311056, -1.15155, -0.292947, 
74938, 7.06286, -6.21503, 3.08237, 0, -0.338753, -1.23251, -0.316382, 
75203, 7.03891, -5.89649, 3.45838, 0, -0.209856, -0.998149, -0.253532, 
75455, 7.11555, -5.48934, 3.32187, 0, -0.0852208, -0.626373, -0.0660461, 
75700, 7.11794, -5.72884, 2.90753, 0, -0.0436757, -0.36858, -0.0159789, 
75956, 6.98861, -5.67136, 2.79018, 0, -0.182159, -0.549674, -0.0692419, 
76256, 7.64963, -6.34436, 2.39261, 0, -0.30573, -0.703072, -0.0521977, 
76545, 7.52509, -5.69291, 1.9639, 0, -0.517716, -0.762726, -0.082025, 
76794, 7.19698, -5.50132, 1.97109, 0, -0.537956, -0.727573, -0.128896, 
77042, 6.90239, -5.33606, 1.98067, 0, -0.483628, -0.682832, -0.183225, 
77302, 6.9479, -5.02711, 1.64297, 0, -0.565653, -0.678571, -0.288685, 
77587, 7.38379, -5.57556, 1.39868, 0, -0.583763, -0.782966, -0.398407, 
77839, 7.47959, -6.12881, 1.32443, 0, -0.660461, -1.01306, -0.410125, 
78085, 7.77896, -6.43297, 0.90052, 0, -0.664722, -1.17285, -0.393081, 
78333, 7.93224, -6.14797, 0.79035, 0, -0.551805, -1.07378, -0.373906, 
78601, 7.74783, -5.58275, 0.481395, 0, -0.435691, -1.04182, -0.346209, 
78938, 7.22811, -5.36001, 0.011975, 0, -0.355797, -0.960865, -0.172572, 
79212, 4.82593, -5.71687, -0.692155, 0, -0.80001, -0.896949, 0.827707, 
79460, 6.33477, -5.97553, -0.404755, 0, -1.14409, -0.472975, 1.47752, 
79709, 10.3871, -6.26293, 0.122145, 0, -0.980039, -0.259923, 0.765922, 
79984, 9.77879, -5.49173, -0.347275, 0, -0.751008, -0.622112, -0.258858, 
80287, 7.21374, -5.28577, -0.543665, 0, -0.63596, -0.681766, -0.309991, 
80540, 8.08073, -6.14557, -0.246685, 0, -0.419712, -0.331296, -0.198138, 
80798, 7.89871, -6.38028, -0.54606, 0, -0.315317, -0.231161, -0.127831, 
81046, 7.76459, -6.35633, -1.10889, 0, -0.430365, -0.441018, -0.138484, 
81353, 7.49875, -6.19587, -1.49688, 0, -0.569914, -0.670049, -0.196008, 
81629, 7.43648, -5.91805, -1.59268, 0, -0.619981, -0.622112, -0.138484, 
81879, 7.45085, -5.59712, -1.1017, 0, -0.517716, -0.344079, 0.0170442, 
82126, 7.14189, -5.76716, -1.7268, 0, -0.5305, -0.189616, 0.2269, 
82371, 7.58257, -5.99708, -2.16029, 0, -0.584828, -0.158724, 0.218378, 
82659, 5.57556, -6.96945, -2.08365, 0, -0.00106526, -0.924646, 0.509194, 
82932, 6.66529, -6.4689, -1.59747, 0, 0.20453, -1.33797, 0.539022, 
83178, 8.57889, -6.09049, -1.88966, 0, 0.321709, -1.15261, 0.369645, 
83437, 9.24231, -5.6043, -2.56984, 0, 0.345144, -0.835164, -0.0521977, 
83688, 7.87237, -5.61867, -3.00812, 0, 0.0596546, -0.319578, -0.198138, 
83993, 7.79812, -6.14797, -2.22975, 0, -0.150202, 0.106526, -0.102265, 
84255, 8.21245, -6.82096, -2.89795, 0, -0.197073, 0.134223, 0.182159, 
84507, 7.43169, -6.36591, -2.63211, 0, -0.216248, -0.0149136, 0.154463, 
84755, 7.32152, -6.62697, -1.57352, 0, -0.0681766, -0.0415451, 0.110787, 
85038, 7.41732, -6.83773, -1.76512, 0, 0.0841555, 0.0159789, -0.222639, 
85340, 6.86886, -6.26293, -2.47643, 0, 0.24714, 0.144875, -0.436757, 
